City ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
262,Biabou,VC,2022-01-29 19:28:45,13.2,-61.1333,82.49,74,40,11.5,scattered clouds
263,Mwinilunga,ZM,2022-01-29 19:28:46,-11.7358,24.4293,63.18,98,100,4.88,light rain
264,Kemijarvi,FI,2022-01-29 19:28:46,66.7131,27.4306,15.3,95,100,6.93,light snow
265,Santiago Del Estero,AR,2022-01-29 19:28:46,-27.7951,-64.2615,89.91,24,0,4.83,clear sky
266,Yar-Sale,RU,2022-01-29 19:28:47,66.8333,70.8333,-7.83,96,100,8.23,overcast clouds
267,Coquimbo,CL,2022-01-29 19:28:47,-29.9533,-71.3436,67.73,72,20,14.97,few clouds
268,Cabo San Lucas,MX,2022-01-29 19:27:20,22.8909,-109.9124,80.62,59,0,5.01,clear sky
269,Chingola,ZM,2022-01-29 19:28:47,-12.529,27.8838,63.77,95,100,4.12,light rain
270,Rocha,UY,2022-01-29 19:28:48,-34.4833,-54.3333,78.96,50,10,12.28,clear sky
271,Chuy,UY,2022-01-29 19:28:48,-33.6971,-53.4616,76.75,53,27,11.43,scattered clouds
272,Ceres,US,2022-01-29 19:28:49,37.5949,-120.9577,59.68,72,0,5.75,clear sky
273,Altay,CN,2022-01-29 19:28:49,47.8667,88.1167,1.63,52,7,7.63,clear sky
274,Srandakan,ID,2022-01-29 19:28:49,-7.9386,110.2506,78.28,85,100,4.7,overcast clouds
275,Abu Samrah,SY,2022-01-29 19:28:50,35.3029,37.1841,41.22,77,100,7.31,overcast clouds
276,Autazes,BR,2022-01-29 19:28:50,-3.5797,-59.1306,79.43,92,100,4.59,moderate rain
277,Boden,SE,2022-01-29 19:28:51,65.8252,21.6886,21.2,93,100,9.86,overcast clouds
278,Oxelosund,SE,2022-01-29 19:28:51,58.6706,17.1015,43.52,93,100,11.01,overcast clouds
279,Murray Bridge,AU,2022-01-29 19:28:28,-35.1167,139.2667,69.69,75,0,6.08,clear sky
280,Port Blair,IN,2022-01-29 19:28:52,11.6667,92.75,77.04,88,75,2.3,mist
281,Manta,EC,2022-01-29 19:29:52,-0.95,-80.7333,82.18,74,40,8.05,scattered clouds
282,Nanortalik,GL,2022-01-29 19:29:52,60.1432,-45.2371,20.21,70,100,14.03,light snow
283,Flin Flon,CA,2022-01-29 19:29:01,54.7682,-101.865,4.84,66,40,3.44,scattered clouds
284,Pangkalanbuun,ID,2022-01-29 19:29:53,-2.6833,111.6167,75.0,93,100,1.43,overcast clouds
285,Northam,GB,2022-01-29 19:29:53,51.0333,-4.2167,49.01,88,93,12.62,overcast clouds
286,Mopti,ML,2022-01-29 19:29:54,14.6667,-4.0,81.5,11,2,11.43,clear sky
287,Olafsvik,IS,2022-01-29 19:29:54,64.8945,-23.7142,38.41,70,100,27.18,light rain
288,Abu Zabad,SD,2022-01-29 19:29:54,12.35,29.25,65.8,14,40,14.45,scattered clouds
289,Jalu,LY,2022-01-29 19:29:55,29.0331,21.5482,54.63,42,0,9.91,clear sky
290,Utete,TZ,2022-01-29 19:29:55,-7.986,38.758,72.79,98,100,5.88,light rain
291,Mariental,NA,2022-01-29 19:29:56,-24.6333,17.9667,81.14,43,96,13.2,overcast clouds
292,Edson,CA,2022-01-29 19:25:00,53.5835,-116.4356,39.34,44,40,0.0,scattered clouds
293,Maceio,BR,2022-01-29 19:29:56,-9.6658,-35.7353,85.44,70,100,3.44,overcast clouds
294,Vikulovo,RU,2022-01-29 19:29:57,56.8167,70.6107,7.3,89,100,6.89,overcast clouds
295,Bani Walid,LY,2022-01-29 19:29:57,31.7566,13.9942,51.26,69,48,15.99,scattered clouds
296,Sistranda,NO,2022-01-29 19:29:57,63.7256,8.834,38.89,81,100,26.26,overcast clouds
297,Slave Lake,CA,2022-01-29 19:29:58,55.2834,-114.769,28.38,74,0,4.61,clear sky
298,Yerbogachen,RU,2022-01-29 19:29:58,61.2767,108.0108,-24.39,100,80,3.29,broken clouds
299,Kavaratti,IN,2022-01-29 19:29:58,10.5669,72.642,80.85,73,72,6.06,broken clouds
300,Maxixe,MZ,2022-01-29 19:29:59,-23.8597,35.3472,76.82,83,20,3.44,few clouds
301,Khowai,IN,2022-01-29 19:29:59,24.1,91.6333,51.48,61,0,2.28,clear sky
302,Bilma,NE,2022-01-29 19:29:59,18.6853,12.9164,63.23,16,0,10.13,clear sky
303,Porto Novo,BJ,2022-01-29 19:30:00,6.4965,2.6036,84.02,65,20,4.65,few clouds
304,Grand Gaube,MU,2022-01-29 19:30:00,-20.0064,57.6608,81.0,75,79,4.0,broken clouds
305,Inhambane,MZ,2022-01-29 19:30:01,-23.865,35.3833,76.98,83,20,3.44,few clouds
306,Rzhanitsa,RU,2022-01-29 19:30:02,53.4284,33.923,27.05,95,100,5.82,overcast clouds
307,Horn,DE,2022-01-29 19:30:03,51.8715,8.9451,47.25,86,100,23.33,overcast clouds
308,Lagunas,PE,2022-01-29 19:30:03,-5.2269,-75.6753,90.81,48,100,4.14,overcast clouds
309,Sadasivpet,IN,2022-01-29 19:30:04,17.6212,77.9503,63.41,29,5,2.89,clear sky
310,Hamilton,US,2022-01-29 19:28:47,39.1834,-84.5333,26.64,59,100,1.01,overcast clouds
311,Syumsi,RU,2022-01-29 19:30:05,57.1111,51.6149,4.01,99,100,3.65,overcast clouds
312,Panama City,PA,2022-01-29 19:30:06,8.9936,-79.5197,91.92,46,40,12.66,very heavy rain
313,Magadan,RU,2022-01-29 19:30:07,59.5667,150.8,10.92,75,100,12.33,overcast clouds
314,Saint Pete Beach,US,2022-01-29 19:30:08,27.7253,-82.7412,53.35,58,0,5.01,clear sky
315,Businga,CD,2022-01-29 19:30:08,3.3333,20.8833,74.73,30,57,1.61,broken clouds
316,Barber,CW,2022-01-29 19:30:08,12.2833,-69.0667,82.38,69,40,8.05,scattered clouds
317,Poso,ID,2022-01-29 19:30:09,-1.3959,120.7524,76.93,79,100,3.53,overcast clouds
318,Beringovskiy,RU,2022-01-29 19:30:09,63.05,179.3167,-11.31,100,99,4.05,overcast clouds
319,Ugoofaaru,MV,2022-01-29 19:30:10,5.6667,73.0,82.11,73,67,15.61,broken clouds
320,Yukamenskoye,RU,2022-01-29 19:30:10,57.8865,52.2416,-1.5,100,97,4.14,overcast clouds
321,Tommot,RU,2022-01-29 19:30:11,58.9564,126.2925,-5.3,95,100,7.96,overcast clouds
322,Batemans Bay,AU,2022-01-29 19:30:11,-35.7167,150.1833,75.2,96,98,2.1,overcast clouds
323,Mana,GF,2022-01-29 19:30:11,5.6592,-53.7767,80.22,74,97,8.93,overcast clouds
324,College,US,2022-01-29 19:30:12,64.8569,-147.8028,-13.34,73,40,3.44,scattered clouds
325,West Wendover,US,2022-01-29 19:30:12,40.7391,-114.0733,35.35,31,0,1.92,clear sky
326,Novaya Igirma,RU,2022-01-29 19:30:13,57.1334,103.9112,-13.14,100,92,1.99,overcast clouds
327,Vila Velha,BR,2022-01-29 19:30:13,-20.3297,-40.2925,85.95,75,20,14.0,few clouds
328,Hurghada,EG,2022-01-29 19:30:13,27.2574,33.8129,56.25,54,0,14.74,clear sky
329,Comodoro Rivadavia,AR,2022-01-29 19:30:14,-45.8667,-67.5,91.26,7,0,20.71,clear sky
330,Bereda,ES,2022-01-29 19:26:00,43.2686,-7.5406,48.88,93,100,3.98,overcast clouds
331,Cururupu,BR,2022-01-29 19:31:14,-1.8283,-44.8683,74.62,95,100,2.66,overcast clouds
332,Yalta,UA,2022-01-29 19:31:15,44.5,34.1667,35.47,82,75,7.29,broken clouds
333,Mount Isa,AU,2022-01-29 19:31:15,-20.7333,139.5,74.97,100,75,6.91,broken clouds
334,Algeciras,ES,2022-01-29 19:31:16,36.1333,-5.4505,58.77,67,20,20.71,few clouds
335,Frontera,MX,2022-01-29 19:31:16,26.9333,-101.45,57.33,42,7,3.0,clear sky
336,Kamenka,RU,2022-01-29 19:31:16,51.3223,42.7678,31.75,98,100,7.14,light snow
337,Souillac,MU,2022-01-29 19:31:17,-20.5167,57.5167,80.98,78,40,8.05,scattered clouds
338,Woodward,US,2022-01-29 19:31:17,36.4337,-99.3904,63.97,18,0,9.22,clear sky
339,Manuk Mangkaw,PH,2022-01-29 19:31:18,4.8,119.85,81.09,72,95,4.09,overcast clouds
340,Vanimo,PG,2022-01-29 19:31:18,-2.6741,141.3028,75.97,89,100,7.85,overcast clouds
341,Pitimbu,BR,2022-01-29 19:31:19,-7.4706,-34.8086,82.99,74,83,7.07,light rain
342,Ust-Maya,RU,2022-01-29 19:31:19,60.4167,134.5333,-33.61,100,93,0.04,overcast clouds
343,Kahului,US,2022-01-29 19:31:19,20.8947,-156.47,78.06,62,20,0.0,few clouds
344,Aberdeen,GB,2022-01-29 19:30:05,57.1437,-2.0981,42.21,69,7,23.02,clear sky
345,San Andres,CO,2022-01-29 19:31:20,12.5847,-81.7006,84.22,65,20,6.91,few clouds
346,Bogdanovich,RU,2022-01-29 19:31:20,56.7803,62.0494,0.52,98,99,0.4,overcast clouds
347,Surt,LY,2022-01-29 19:31:21,31.2089,16.5887,57.6,63,80,22.12,broken clouds
348,Cartagena,CO,2022-01-29 19:31:21,10.3997,-75.5144,87.42,58,20,17.27,few clouds
349,Harper,LR,2022-01-29 19:31:21,4.375,-7.7169,80.15,85,63,7.23,broken clouds
350,Bubaque,GW,2022-01-29 19:31:02,11.2833,-15.8333,78.26,71,100,20.87,overcast clouds
351,Labuhan,ID,2022-01-29 19:31:22,-6.8844,112.2051,78.53,85,100,6.26,overcast clouds
352,Gat,IL,2022-01-29 19:30:05,31.61,34.7642,49.41,100,0,3.36,clear sky
353,Hakkari,TR,2022-01-29 19:31:23,37.5833,44.1667,7.23,97,84,1.45,broken clouds
354,Cervo,ES,2022-01-29 19:31:23,43.6702,-7.4101,50.97,84,100,14.9,overcast clouds
355,Srednekolymsk,RU,2022-01-29 19:31:23,67.45,153.6833,-23.93,100,93,4.94,overcast clouds
356,Salina,US,2022-01-29 19:30:01,38.8403,-97.6114,57.31,22,0,10.36,clear sky
357,Barahona,DO,2022-01-29 19:31:24,18.2085,-71.1008,85.82,66,40,14.97,scattered clouds
358,Abrau-Dyurso,RU,2022-01-29 19:31:24,44.69,37.59,35.06,91,100,9.75,snow
359,Boissevain,CA,2022-01-29 19:31:25,49.2306,-100.0559,21.06,92,100,11.43,overcast clouds
360,San Fernando,PH,2022-01-29 19:31:26,15.0286,120.6898,80.69,87,6,2.55,clear sky
361,Pathein,MM,2022-01-29 19:31:26,16.7833,94.7333,63.9,69,94,7.4,overcast clouds
362,Novo Aripuana,BR,2022-01-29 19:31:27,-5.1206,-60.3797,73.33,99,100,3.0,heavy intensity rain
363,Hirara,JP,2022-01-29 19:31:27,24.8,125.2833,69.51,79,100,24.34,overcast clouds
364,Assiniboia,CA,2022-01-29 19:31:27,49.6334,-105.9845,35.51,59,53,6.91,broken clouds
365,Makakilo City,US,2022-01-29 19:31:28,21.3469,-158.0858,78.19,64,0,3.44,clear sky
366,Pucallpa,PE,2022-01-29 19:31:28,-8.3791,-74.5539,84.24,79,75,4.61,broken clouds
367,Abnub,EG,2022-01-29 19:31:29,27.2696,31.1511,51.37,47,0,6.98,clear sky
368,Molina,CL,2022-01-29 19:31:29,-35.1167,-71.2833,74.93,53,0,5.75,clear sky
369,Itoman,JP,2022-01-29 19:31:29,26.1247,127.6694,62.62,92,100,11.5,overcast clouds
370,Grindavik,IS,2022-01-29 19:31:30,63.8424,-22.4338,36.07,75,75,19.57,broken clouds
371,Kralendijk,BQ,2022-01-29 19:31:30,12.15,-68.2667,85.98,58,100,10.36,overcast clouds
372,Kijang,KR,2022-01-29 19:31:31,35.2442,129.2139,33.53,27,100,5.91,overcast clouds
373,Sterling,US,2022-01-29 19:30:42,39.0062,-77.4286,28.4,42,0,1.99,light snow
374,Shelburne,CA,2022-01-29 19:31:31,44.0787,-80.2041,13.12,44,0,6.15,clear sky
375,Maragogi,BR,2022-01-29 19:31:32,-9.0122,-35.2225,77.38,69,100,4.72,overcast clouds
376,Kjollefjord,NO,2022-01-29 19:32:32,70.9457,27.3465,21.02,79,75,11.5,broken clouds
377,Hudson Bay,CA,2022-01-29 19:32:32,52.85,-102.3842,12.04,84,100,1.07,overcast clouds
378,Hami,CN,2022-01-29 19:32:33,42.8,93.45,20.48,46,0,4.85,clear sky
379,Bengkulu,ID,2022-01-29 19:30:20,-3.8004,102.2655,76.19,90,100,3.89,overcast clouds
380,Bloomington,US,2022-01-29 19:30:46,44.8408,-93.2983,28.35,61,75,5.01,broken clouds
381,Shache,CN,2022-01-29 19:32:34,38.4167,77.2406,26.71,43,14,2.73,few clouds
382,Whitehorse,CA,2022-01-29 19:29:06,60.7161,-135.0538,25.11,81,75,5.01,light snow
383,Aleksandro-Nevskiy,RU,2022-01-29 19:32:34,53.4751,40.2095,28.27,82,100,5.21,light snow
384,Ust-Uda,RU,2022-01-29 19:32:34,54.1742,103.0304,-22.49,100,96,0.54,overcast clouds
385,Margasari,ID,2022-01-29 19:32:35,-7.1,109.0167,76.53,92,100,3.09,overcast clouds
386,Alyangula,AU,2022-01-29 19:32:35,-13.8483,136.4192,80.47,89,100,8.05,overcast clouds
387,Cozumel,MX,2022-01-29 19:32:36,20.5083,-86.9458,73.38,69,100,5.01,overcast clouds
388,Mnogovershinnyy,RU,2022-01-29 19:32:36,53.9353,139.9242,-6.2,98,100,5.53,overcast clouds
389,Buchanan,LR,2022-01-29 19:32:37,5.8808,-10.0467,80.56,81,100,7.45,overcast clouds
390,Shimoda,JP,2022-01-29 19:32:37,34.6667,138.95,40.1,70,61,8.72,broken clouds
391,Hervey Bay,AU,2022-01-29 19:32:37,-25.2986,152.8535,74.01,93,73,8.99,broken clouds
392,Pringsewu,ID,2022-01-29 19:32:38,-5.3582,104.9744,73.76,96,100,1.95,light rain
393,Irituia,BR,2022-01-29 19:32:38,-1.7711,-47.4381,73.56,94,100,2.95,moderate rain
394,Imuris,MX,2022-01-29 19:32:39,30.7833,-110.8667,67.21,23,0,1.3,clear sky
395,Emba,KZ,2022-01-29 19:32:39,48.8264,58.1442,15.64,96,100,9.28,overcast clouds
396,Sembakung,ID,2022-01-29 19:32:39,3.8167,117.25,76.93,97,100,1.39,overcast clouds
397,Vostok,RU,2022-01-29 19:32:40,46.4856,135.8833,-17.19,99,100,3.8,overcast clouds
398,Inyonga,TZ,2022-01-29 19:32:40,-6.7167,32.0667,64.51,95,82,0.45,broken clouds
399,Severo-Yeniseyskiy,RU,2022-01-29 19:32:41,60.3725,93.0408,-2.16,99,100,3.27,overcast clouds
400,Nortelandia,BR,2022-01-29 19:32:41,-14.4547,-56.8028,76.96,93,100,2.84,overcast clouds
401,Andenes,NO,2022-01-29 19:32:41,69.3143,16.1194,26.58,63,100,16.11,overcast clouds
402,Ridgecrest,US,2022-01-29 19:32:42,35.6225,-117.6709,53.65,19,0,1.01,clear sky
403,Milkovo,RU,2022-01-29 19:32:42,54.7167,158.6167,18.95,97,100,2.26,light snow
404,Paamiut,GL,2022-01-29 19:32:43,61.994,-49.6678,16.52,76,100,24.67,light snow
405,Rolla,US,2022-01-29 19:32:43,37.9514,-91.7713,50.23,31,0,7.0,clear sky
406,Atar,MR,2022-01-29 19:32:44,20.5169,-13.0499,77.54,18,100,4.41,overcast clouds
407,Russkaya Polyana,UA,2022-01-29 19:32:44,49.417,31.9201,25.25,89,97,10.16,overcast clouds
408,Kingsland,US,2022-01-29 19:29:52,30.8,-81.6898,48.33,43,2,11.03,clear sky
409,Muros,ES,2022-01-29 19:32:45,42.7762,-9.0603,55.9,77,14,4.43,few clouds
410,Sioux Lookout,CA,2022-01-29 19:32:45,50.1001,-91.917,8.98,78,100,5.75,overcast clouds
411,Canberra,AU,2022-01-29 19:30:46,-35.2835,149.1281,68.68,92,100,2.3,mist
412,Gimbi,ET,2022-01-29 19:32:46,9.1667,35.8333,63.01,39,37,2.86,scattered clouds
413,Vezirkopru,TR,2022-01-29 19:32:47,41.1436,35.4547,16.29,88,87,2.33,light snow
414,Broome,US,2022-01-29 19:31:15,42.2506,-75.833,13.69,56,0,4.0,clear sky
415,Caravelas,BR,2022-01-29 19:29:59,-17.7125,-39.2481,84.25,66,0,11.36,clear sky
416,Arawa,PG,2022-01-29 19:32:47,-6.2132,155.5367,77.36,93,100,4.25,light rain
417,Puri,IN,2022-01-29 19:32:48,19.8,85.85,57.72,40,5,3.29,clear sky
418,Snasa,NO,2022-01-29 19:32:48,64.2457,12.3778,35.13,99,100,4.32,light snow
419,Chekhov,RU,2022-01-29 19:32:49,55.1431,37.4711,25.03,97,98,4.09,overcast clouds
420,Alta Floresta,BR,2022-01-29 19:32:49,-9.8756,-56.0861,82.22,83,40,6.91,scattered clouds
421,Lakes Entrance,AU,2022-01-29 19:32:49,-37.8811,147.981,67.57,96,100,7.49,overcast clouds
422,Guarapari,BR,2022-01-29 19:33:50,-20.6667,-40.4975,85.89,71,66,18.9,broken clouds
423,Jiuquan,CN,2022-01-29 19:33:50,39.7432,98.5174,14.79,59,6,5.23,clear sky
424,Palmer,US,2022-01-29 19:33:51,42.1584,-72.3287,17.26,79,100,7.0,snow
425,Svetlogorsk,BY,2022-01-29 19:33:51,52.6333,29.7333,22.23,95,96,10.49,overcast clouds
426,Tiarei,PF,2022-01-29 19:33:51,-17.5333,-149.3333,80.62,74,99,13.89,overcast clouds
427,Saintes,FR,2022-01-29 19:33:52,45.6667,-0.75,44.29,89,70,3.91,broken clouds
428,Itacare,BR,2022-01-29 19:33:52,-14.2775,-38.9967,76.89,72,99,7.29,overcast clouds
429,Marienburg,PL,2022-01-29 19:33:53,54.0359,19.0266,47.95,82,100,24.58,light rain
430,Sungaipenuh,ID,2022-01-29 19:33:53,-2.0833,101.3833,64.8,97,99,1.79,overcast clouds
431,Tura,IN,2022-01-29 19:33:54,25.5198,90.2201,50.94,57,0,2.19,clear sky
432,Salekhard,RU,2022-01-29 19:33:54,66.53,66.6019,-23.49,100,100,2.26,overcast clouds
433,Lake Charles,US,2022-01-29 19:33:55,30.2131,-93.2044,58.98,37,0,0.0,clear sky
434,Araouane,ML,2022-01-29 19:32:33,18.9048,-3.5265,73.42,13,91,12.35,overcast clouds
435,Cooma,AU,2022-01-29 19:33:55,-36.2333,149.1333,64.17,100,100,3.44,overcast clouds
436,Turkistan,KZ,2022-01-29 19:33:56,43.0,68.0,29.88,74,3,3.87,clear sky
437,Senador Jose Porfirio,BR,2022-01-29 19:33:57,-2.5908,-51.9542,74.01,94,100,2.26,overcast clouds
438,Sandwick,GB,2022-01-29 19:33:57,60.0,-1.25,40.82,60,100,40.29,overcast clouds
439,Mawlaik,MM,2022-01-29 19:33:57,23.6333,94.4167,52.59,66,0,0.81,clear sky
440,Alice Springs,AU,2022-01-29 19:33:58,-23.7,133.8833,74.75,94,75,10.36,broken clouds
441,Omsukchan,RU,2022-01-29 19:31:30,62.5333,155.8,-6.74,96,100,5.01,overcast clouds
442,Rio Gallegos,AR,2022-01-29 19:33:58,-51.6226,-69.2181,59.05,47,75,21.85,broken clouds
443,Prado,BR,2022-01-29 19:33:59,-17.3411,-39.2208,80.87,78,0,12.15,clear sky
444,Staryy Nadym,RU,2022-01-29 19:33:59,65.6118,72.6842,-7.92,96,100,8.93,overcast clouds
445,Aksarka,RU,2022-01-29 19:33:59,66.5606,67.7975,-17.37,100,100,6.35,overcast clouds
446,Hauterive,FR,2022-01-29 19:34:00,46.0901,3.4459,39.02,92,100,2.75,overcast clouds
447,Manjeshwar,IN,2022-01-29 19:34:01,12.7194,74.8861,79.75,71,76,4.05,broken clouds
448,Luanda,AO,2022-01-29 19:30:27,-8.8368,13.2343,82.4,74,40,6.91,scattered clouds
449,Lorengau,PG,2022-01-29 19:32:50,-2.0226,147.2712,80.15,81,98,7.65,overcast clouds
450,Pontian Kecil,MY,2022-01-29 19:34:01,1.4801,103.3899,78.93,85,100,7.38,overcast clouds
451,Airai,TL,2022-01-29 19:32:38,-8.9266,125.4092,60.64,93,100,3.42,overcast clouds
452,Taoudenni,ML,2022-01-29 19:34:02,22.6783,-3.9836,75.24,11,100,13.67,overcast clouds
453,Iringa,TZ,2022-01-29 19:34:02,-7.7667,35.7,57.54,97,96,1.19,overcast clouds
454,Barranca,PE,2022-01-29 19:34:02,-10.75,-77.7667,73.36,72,91,11.54,overcast clouds
455,Mecca,SA,2022-01-29 19:34:03,21.4267,39.8261,65.93,58,26,7.9,scattered clouds
456,Sur,OM,2022-01-29 19:31:31,22.5667,59.5289,71.37,54,3,4.65,clear sky
457,Chaykovskaya,RU,2022-01-29 19:34:03,58.1279,55.5378,4.89,99,100,2.75,overcast clouds
458,Maun,BW,2022-01-29 19:34:04,-19.9833,23.4167,68.74,92,100,6.35,overcast clouds
459,Tadpatri,IN,2022-01-29 19:34:04,14.9167,78.0167,70.34,77,5,4.56,clear sky
460,Kununurra,AU,2022-01-29 19:31:11,-15.7667,128.7333,78.78,94,40,10.36,scattered clouds
461,Natal,BR,2022-01-29 19:30:03,-5.795,-35.2094,84.42,70,75,11.5,broken clouds
462,Codrington,AU,2022-01-29 19:34:05,-38.2667,141.9667,62.04,85,72,4.16,broken clouds
463,Quelimane,MZ,2022-01-29 19:34:05,-17.8786,36.8883,82.35,83,20,8.05,few clouds
464,Abhar,IR,2022-01-29 19:35:06,36.1468,49.218,25.03,76,1,7.14,clear sky
465,Asfi,MA,2022-01-29 19:35:06,32.2994,-9.2372,62.15,66,33,8.08,scattered clouds
466,Honiara,SB,2022-01-29 19:35:07,-9.4333,159.95,77.45,89,100,2.21,light rain
467,Birjand,IR,2022-01-29 19:35:07,32.8663,59.2211,36.07,38,0,4.61,clear sky
468,Coos Bay,US,2022-01-29 19:35:08,43.3665,-124.2179,55.15,71,0,4.61,clear sky
469,Karratha,AU,2022-01-29 19:35:08,-20.7377,116.8463,80.98,62,68,16.33,broken clouds
470,Rapid Valley,US,2022-01-29 19:35:08,44.0625,-103.1463,55.76,17,0,1.01,clear sky
471,Inuvik,CA,2022-01-29 19:35:09,68.3499,-133.7218,-11.99,76,20,2.3,few clouds
472,Sorong,ID,2022-01-29 19:35:09,-0.8833,131.25,80.42,80,99,8.3,overcast clouds
473,Changping,CN,2022-01-29 19:35:10,40.2186,116.2197,15.44,41,1,2.08,clear sky
474,Guadalupe Y Calvo,MX,2022-01-29 19:35:10,26.1,-106.9667,61.68,29,3,10.02,clear sky
475,North Myrtle Beach,US,2022-01-29 19:35:11,33.816,-78.68,42.12,53,0,16.11,clear sky
476,Vaitape,PF,2022-01-29 19:35:11,-16.5167,-151.75,79.72,75,19,11.86,light rain
477,Dentsville,US,2022-01-29 19:35:12,34.064,-80.9582,43.43,30,40,3.0,scattered clouds
478,Remontnoye,RU,2022-01-29 19:35:12,46.5614,43.6501,34.21,98,100,17.94,snow
479,Arman,RU,2022-01-29 19:35:12,59.7,150.1667,6.93,81,100,14.41,overcast clouds
480,La Baule-Escoublac,FR,2022-01-29 19:35:13,47.2922,-2.364,49.41,98,100,6.91,overcast clouds
481,Timra,SE,2022-01-29 19:35:13,62.487,17.3257,31.71,94,100,5.75,light snow
482,Isangel,VU,2022-01-29 19:34:09,-19.55,169.2667,77.11,88,100,5.75,moderate rain
483,Bauchi,NG,2022-01-29 19:35:14,10.5,10.0,65.71,21,94,6.26,overcast clouds
484,Barstow,US,2022-01-29 19:35:14,34.8986,-117.0228,54.77,14,100,4.16,overcast clouds
485,Salalah,OM,2022-01-29 19:35:15,17.0151,54.0924,73.49,68,0,4.61,clear sky
486,Sibolga,ID,2022-01-29 19:35:15,1.7427,98.7792,74.5,92,84,2.06,broken clouds
487,Caacupe,PY,2022-01-29 19:35:15,-25.3833,-57.15,92.08,20,0,8.28,clear sky
488,Sorland,NO,2022-01-29 19:35:16,67.667,12.6934,32.68,77,100,16.4,light snow
489,Porbandar,IN,2022-01-29 19:35:16,21.6422,69.6093,66.24,51,0,9.6,clear sky
490,Qandala,SO,2022-01-29 19:35:17,11.472,49.8728,73.42,66,100,5.75,overcast clouds
491,Digras,IN,2022-01-29 19:35:17,20.1167,77.7167,61.68,30,5,1.34,clear sky
492,Akdagmadeni,TR,2022-01-29 19:35:18,39.6603,35.8836,13.15,77,100,4.27,overcast clouds
493,Manzhouli,CN,2022-01-29 19:35:18,49.6,117.4333,-11.79,95,14,5.26,few clouds
494,Miles City,US,2022-01-29 19:35:18,46.4083,-105.8406,47.52,42,0,9.22,clear sky
495,Arandis,NA,2022-01-29 19:35:19,-22.4167,14.9667,57.47,71,52,6.93,broken clouds
496,Leningradskiy,RU,2022-01-29 19:30:59,69.3833,178.4167,-9.15,89,41,5.06,scattered clouds
497,Atambua,ID,2022-01-29 19:35:19,-9.1061,124.8925,73.99,91,100,4.85,light rain
498,Sawtell,AU,2022-01-29 19:31:57,-30.3833,153.1,69.19,96,90,3.44,overcast clouds
499,Ouesso,CG,2022-01-29 19:35:20,1.6136,16.0517,76.87,27,98,1.7,overcast clouds
500,Matara,LK,2022-01-29 19:35:20,5.9485,80.5353,77.22,88,97,6.26,overcast clouds
501,Valparaiso,CL,2022-01-29 19:35:21,-33.0393,-71.6273,73.04,59,40,9.22,scattered clouds
502,Mao,ES,2022-01-29 19:35:21,39.8885,4.2658,43.36,93,0,3.44,clear sky
503,Djibo,BF,2022-01-29 19:35:21,14.1022,-1.6306,75.67,13,12,10.94,few clouds
504,Maldonado,UY,2022-01-29 19:35:22,-34.6667,-54.9167,79.99,50,2,11.63,clear sky
505,Akhmeta,GE,2022-01-29 19:35:22,42.0311,45.2075,34.32,57,11,5.23,few clouds
506,Sarkand,KZ,2022-01-29 19:35:23,45.41,79.9186,29.16,94,100,3.71,light snow
507,Taltal,CL,2022-01-29 19:36:23,-25.4,-70.4833,69.03,68,9,7.81,clear sky
508,Sainte-Thecle,CA,2022-01-29 19:36:23,46.8168,-72.4991,3.13,78,100,14.81,overcast clouds
509,Ucluelet,CA,2022-01-29 19:36:24,48.9329,-125.5528,43.09,89,100,1.01,light rain
510,Khasan,RU,2022-01-29 19:36:24,42.4308,130.6434,18.0,50,0,13.51,clear sky
511,Belaya Gora,RU,2022-01-29 19:34:13,68.5333,146.4167,-12.59,99,100,1.57,overcast clouds
512,Frankenburg,AT,2022-01-29 19:36:25,48.0684,13.4907,43.61,53,100,17.0,overcast clouds
513,Noumea,NC,2022-01-29 19:36:25,-22.2763,166.4572,79.0,99,71,7.85,broken clouds
514,Suntar,RU,2022-01-29 19:36:26,62.1444,117.6319,-17.68,97,39,4.9,scattered clouds
515,Constantine,DZ,2022-01-29 19:36:26,36.365,6.6147,44.01,52,0,2.3,clear sky
516,Tahe,CN,2022-01-29 19:36:26,52.3333,124.7333,-1.68,81,15,7.23,few clouds
517,Takoradi,GH,2022-01-29 19:36:27,4.8845,-1.7554,80.42,84,15,7.43,few clouds
518,Ahipara,NZ,2022-01-29 19:32:51,-35.1667,173.1667,64.6,73,70,6.93,broken clouds
519,Douentza,ML,2022-01-29 19:36:27,14.9951,-2.9517,75.87,12,49,7.94,scattered clouds
520,Hit,IQ,2022-01-29 19:36:27,33.6416,42.8251,50.32,59,29,3.71,scattered clouds
521,Almaznyy,RU,2022-01-29 19:36:28,48.0448,40.045,32.14,94,99,15.28,overcast clouds
522,Port Hedland,AU,2022-01-29 19:36:28,-20.3167,118.5667,82.45,74,100,6.91,overcast clouds
523,Novo Horizonte,BR,2022-01-29 19:36:28,-21.4681,-49.2208,72.36,91,100,3.47,overcast clouds
524,Sadsadan,PH,2022-01-29 19:36:29,16.9333,120.8667,60.31,96,86,1.88,overcast clouds
525,Santa Lucia,ES,2022-01-29 19:36:29,27.9117,-15.5407,57.76,55,100,14.97,haze
